id,PlayerId,TeamId,StartDate
07bbd819-4472-4639-9498-888b11a11115,2194cf34-d874-4f8d-898d-d691803db2ad,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,30.11.1998
72f42163-83ad-4ce8-b15f-c33dd6ddf6a3,0c58b493-d29e-4554-8015-94e66f36b0d1,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,30.05.2013
0bc77fa7-72d1-475f-8a9b-1e5f3a739f5e,22904e17-d5c7-4c08-a1f2-7ee9f1afd113,b824de3c-cacf-4489-84ca-b7801cba3db7,18.05.2009
c111ad1c-1ed5-4f14-b3b8-d9500f2e4db6,f2c8621c-e235-4039-b8e1-321cafd6e7a0,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,10.07.1996
0cb08465-d559-4994-a538-f5bd95339464,fdcd6f04-2290-4181-a0c1-3344c1618d30,6240b294-5b27-4d32-b593-d0d73d57bce7,03.10.2005
e2165194-fbfd-4c95-b822-56dbd9b707cd,70f9151f-af6e-4448-9974-c853cc1ebf36,3748229b-f545-4303-a4f0-bf39565f86f2,26.10.2013
4689f897-a3a3-4b6f-b90f-467348f96683,f30b8021-852b-4474-b309-8899ff7eaf4d,710fbb15-7b65-40f3-99f6-a7e990cb4b53,11.02.2002
2e32ebeb-459f-405a-a11a-3dd3aa747195,46013755-8204-412a-a83b-b99510db73f0,5cf08038-6c03-4d00-99ce-15c927bb71c0,13.11.2010
bf6bbab4-2614-41bd-82bb-e93fcd4a3df0,fda765fb-d386-4b9c-b28d-ff2e964fcebc,c8b20b59-51b1-4f8b-a3eb-26e207287184,15.01.2014
cdaeeb03-40fc-43dc-9e89-8f0fc8c7a332,0bd54562-ff06-43e2-a9cc-46e628505909,05d02e85-9789-441d-b28f-689c6511cf7e,28.06.2003
8770312b-fdd1-4a7e-9335-cd3235af6f77,e32b666d-dcf4-4a21-b248-b7a4097c0e8e,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,29.07.2007
0dfb3870-6e30-4867-818c-bd1b8a3c9b1b,c420f05a-8f00-4223-a1c5-164b53845301,a621843d-fee4-4f59-82b2-62a0cf74549f,15.08.1995
b73ffd89-9ab6-402e-9ab7-c362eab6fca5,d3f3756c-c49e-4dac-8278-21912b1e5f71,26cc1c37-325f-473c-84cb-f3db7140369c,17.09.2007
dcc13693-99d1-4e33-8c64-72daf7a083a8,7bb8a5bd-6db7-4a8e-acc3-d81a5aaf7c75,52d36a44-a02a-4729-9ffc-9a1241623042,03.10.1995
20319974-ad0c-4a6b-9aa1-77f5ea732d2c,e3b04be9-0d03-47c7-ad07-ceaaa2cbc76d,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,05.03.2006
fffbc3d7-14a4-43e8-87ec-f0b810007bbc,fe43c798-6ab2-481d-8dd8-faf045ead1b0,f74c7855-407a-4989-9079-1e0e98ed1232,12.09.1995
49e59c39-cde9-4921-86d2-6347c4c0b2be,44a4b786-c761-42f4-a45b-a2db6f778df4,815baa9d-02cc-49ae-bf3e-0e8958712efb,14.10.2012
29e7087f-0566-404b-ac9e-1043b3677a99,2c64483d-ed08-4453-ad25-b0cc6128fb79,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,31.07.2013
20d42bf4-5f95-4260-b0a6-6e86a43dbe2a,456169d7-8263-45c0-908a-859e51b5c2bf,e089d826-6001-45ae-9c5f-0109c044c30b,05.12.2007
c3a45823-cac6-4c72-bb17-045506c6b6c4,8dfbd65f-6837-4c17-8518-646933859310,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,09.10.2013
1a07c7ff-934d-433f-b680-84a2ee4eccdb,311c1203-1822-4a85-8790-2d9044709259,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,28.12.2008
14050ef7-68dd-4c32-a940-d59ceabd2a6b,4fcfb07a-1506-444d-8470-ff4a204fc5f5,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,09.04.2005
29d0eb3c-078f-4a28-bcd9-77ac75f95444,a460508e-669f-469d-a626-fae85f12cf3c,b824de3c-cacf-4489-84ca-b7801cba3db7,21.08.2006
1ea9dd04-22e8-46a6-aa3c-2339212be19d,839879d5-cfd4-401d-8c5c-b720bb8c86bf,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,15.04.2005
8fa0cd1d-51a8-4f32-a92d-bf1b5dae8029,3deae907-b2dc-43ba-9459-3d167d1f4388,6240b294-5b27-4d32-b593-d0d73d57bce7,05.08.2013
dd7db6b4-21e1-496e-a4e9-e9a86625d35f,1d25815f-af22-4508-a0cb-a5a9b7c8de3b,3748229b-f545-4303-a4f0-bf39565f86f2,26.07.2008
0caf55ad-9606-4163-8473-e0d170a0b36c,6f1c18c0-e8cb-4347-9b3b-d9dd39c806b3,710fbb15-7b65-40f3-99f6-a7e990cb4b53,09.11.2002
a402ea4f-85d6-4cb8-9637-b0ae2f8358bd,42801764-a3d9-4197-8e0e-5dbf49909aa4,5cf08038-6c03-4d00-99ce-15c927bb71c0,06.06.2007
bfb1f104-1a02-4e8c-9251-07d26f58697f,2234a56c-c99f-4b3d-ab0f-2021a3711fac,c8b20b59-51b1-4f8b-a3eb-26e207287184,13.11.2011
a2efc8b8-b742-4f24-8a03-46feef1142ed,4a656e3e-48ea-40fe-b6cd-451101275fea,05d02e85-9789-441d-b28f-689c6511cf7e,05.12.1998
4dc03676-89a9-4681-aa2f-730ad95dc316,d039b6bf-a05b-4608-aee0-6886c9fade05,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,25.03.2005
a787c697-8e69-43aa-9568-4f4a89d83387,29cd7358-a8e7-4bd8-91b7-7d90ca0bd117,a621843d-fee4-4f59-82b2-62a0cf74549f,03.02.2002
6b66f152-062f-491a-93ad-6e5056007e0b,8421d93d-fb97-453e-a819-2d2efec8c331,26cc1c37-325f-473c-84cb-f3db7140369c,06.07.2000
d9b3fcd2-8307-4bb2-9057-bd3304c1eeb9,13955068-7218-47a4-ac0d-23cf21ba34ea,52d36a44-a02a-4729-9ffc-9a1241623042,27.02.2002
f653d305-d84e-4d2b-a943-d9b746dd59bc,6b5b5991-6ff4-4ba0-956b-eb0b01438ffb,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,11.07.2006
e27e4f73-437a-429e-b75f-990cbee8dc2f,b2b6186b-b676-4cb0-8dac-4f4de004c038,f74c7855-407a-4989-9079-1e0e98ed1232,03.11.2012
7303478d-4bfa-425a-a8b9-9e1bbe01158a,a2c15dd3-6343-4408-9730-f1f970e1260f,815baa9d-02cc-49ae-bf3e-0e8958712efb,30.10.2013
e6ebc1c3-3036-49c1-a3d6-4e6503627cf2,aa01f98e-82ef-417c-926f-3e25e973d008,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,21.12.2006
fa23710f-6eb0-42db-863b-28cc23aa6a4e,3f26aada-5554-485a-a4cf-8a93fb7c7fbf,e089d826-6001-45ae-9c5f-0109c044c30b,15.11.1997
1d6dc54e-8a71-449d-b265-3789eb039860,e0718f13-c118-4036-bd36-28f9baf9b4be,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,22.02.2009
9525bae2-1602-4fdf-ad4d-a7170b774030,4f24d061-eddf-4ba3-8179-2019d22e5608,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,13.09.2005
8d869a1b-a80c-446b-a4c9-da6be025f199,6c093d40-d826-4a04-be46-405ac5794f41,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,13.11.1993
45461a8f-fa98-4ffb-b781-37f446d0074b,219ef562-6d9e-4da6-8cde-f9e5d134c722,b824de3c-cacf-4489-84ca-b7801cba3db7,11.04.2007
46c8b6b0-94fb-4418-b24a-f8f6d5eee548,f7cf73c2-e299-44d4-8c42-46bb6a60dd06,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,15.10.2010
07da17d3-843e-4cef-aef9-45f8af024807,99b4db20-df26-4294-af29-306032a9c797,6240b294-5b27-4d32-b593-d0d73d57bce7,24.05.2004
6ff35c3f-a44e-4ac4-9529-ffc9e30373db,ca6d0794-bb1b-4724-bd47-cb06531cb8e0,3748229b-f545-4303-a4f0-bf39565f86f2,07.12.2012
ef2935af-34c2-4053-bc73-19a7982ffad9,7dbe4d7b-b869-47f0-8b47-5c2b53905915,710fbb15-7b65-40f3-99f6-a7e990cb4b53,03.10.2011
1c68a87d-e94b-4b5c-a01c-f96e2c3de816,c3c58751-40a6-4695-b0d8-6a4c169149f5,5cf08038-6c03-4d00-99ce-15c927bb71c0,19.10.2003
9365c52f-90de-4841-b724-ab44e6ca0125,b4e81f54-8da6-4ad3-82e1-edcb8fa52850,c8b20b59-51b1-4f8b-a3eb-26e207287184,24.03.2011
4768d42f-b489-4fa4-8c00-b0d91162cce9,de52dfb3-a4f6-4b63-8e11-d2b3ed691824,05d02e85-9789-441d-b28f-689c6511cf7e,28.09.2002
45b8830c-2c88-4085-927a-427d9940f3e3,7ca52392-6427-4b01-b0a5-16cd56eebf33,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,02.12.2011
f2526338-b02e-48eb-887d-98a7468b01a9,3c486c7d-8be2-467d-ad23-75e81a2eefeb,a621843d-fee4-4f59-82b2-62a0cf74549f,21.11.2007
83592a16-a76b-459a-97a2-58fe425befd0,2f753d51-ad12-48b2-97a9-98e6bd9b5693,26cc1c37-325f-473c-84cb-f3db7140369c,27.02.2004
f3785b1b-ef61-4b14-9b03-7c701e9921fe,85a0a8e0-f2d2-4641-881b-effe9824642c,52d36a44-a02a-4729-9ffc-9a1241623042,03.02.2013
6900a803-dd44-4740-9747-5856eecb2776,ad801788-ef1c-40a8-be27-9a8896927fb2,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,17.12.2011
2c4f0a0c-bf29-4b6d-894e-f4eff62b5269,0f2e35ef-8433-496f-9340-a005115b0833,f74c7855-407a-4989-9079-1e0e98ed1232,12.08.2009
8179db90-1056-4cd2-ac7a-cc9f2d07849e,d654365c-71ea-4000-bb71-3fd59572a46f,815baa9d-02cc-49ae-bf3e-0e8958712efb,06.09.2002
3cb0cec0-e016-4e45-b111-9638ab70264b,4e209f2f-7be3-4c9a-8fac-8979a919d0a8,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,09.08.2001
9b529f45-e5f4-458b-a0a1-23ef34e78daa,876ddbee-3a24-4155-8c70-15ad3789b45d,e089d826-6001-45ae-9c5f-0109c044c30b,11.09.2013
223821fa-52dd-472c-bf58-a6fbb827d1fa,47768a57-d03d-40c2-a59b-fe2bcab3711d,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,17.03.1999
5ab1e608-606d-449c-ad1c-ee869f2a580b,5f9d6bc9-4d5c-4bf0-ab74-0580406539fb,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,22.06.2002
5027e41b-6472-4e9f-8bc9-2db49f739548,174e5810-8346-498a-8135-8f83ea26dc10,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,07.12.2001
bc95a270-75ff-4447-ba56-a5237a4d12a4,5e9814bf-fe5c-4c1f-95ff-ce6e0cf37041,b824de3c-cacf-4489-84ca-b7801cba3db7,14.02.2008
bdfa5c4b-aab8-44dc-859d-1aaf19ad6dc7,c0859940-ef92-43d8-a137-9cc4895462bf,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,07.12.2001
06e00851-e765-4033-a439-4080a1a4802a,3fef5d79-93d9-4509-b4c6-bf37056965fa,6240b294-5b27-4d32-b593-d0d73d57bce7,04.10.2006
fb23c2ba-6333-489b-89ac-5e7f1594613c,648f0f49-e1a2-4e98-b9c8-175c1fbefdf4,3748229b-f545-4303-a4f0-bf39565f86f2,02.07.2006
404614af-b0e4-4ca6-ba51-4d79abb6cd66,d39289ce-58d7-4418-ad02-61b0a4423e3d,710fbb15-7b65-40f3-99f6-a7e990cb4b53,09.07.1998
0d8f56f0-365a-4e13-95e6-55c8fd1e8b21,083f0b78-3603-49f5-873e-012a19f9e434,5cf08038-6c03-4d00-99ce-15c927bb71c0,30.11.2002
9ea6f1a6-348d-40d9-a3ad-3363bcee654e,736025cf-5d02-492c-aac6-749321f13113,c8b20b59-51b1-4f8b-a3eb-26e207287184,01.07.2001
1b358012-77c0-4e5b-9129-614e92521516,5ad44df6-da17-476b-84f4-2626e119f59e,05d02e85-9789-441d-b28f-689c6511cf7e,04.03.2008
a221997a-4a9e-4cdd-890e-df8e0e6632c3,8159e84b-f79e-4737-9325-49d015b3c6e5,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,23.02.1994
0f2efb7c-4ef3-4437-bcd3-6a70796fcdf5,23a781d8-0999-4c6c-adc6-1eee5131fc05,a621843d-fee4-4f59-82b2-62a0cf74549f,31.10.2004
1ceb5e7f-f39e-4bbb-b0f4-36f5bc0cd81c,b871ed41-ec8d-4d90-9c92-22e2712e3868,26cc1c37-325f-473c-84cb-f3db7140369c,13.02.2010
179beea5-f231-4902-8e7b-b439bd87ccd1,db7f7495-5014-4a1b-9c18-5eee4c7dedec,52d36a44-a02a-4729-9ffc-9a1241623042,08.09.1999
b3585980-ff62-409d-ad00-ef5999da9e82,681fea18-5ad6-44fb-b6a8-abf647a8e785,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,25.03.1998
8b9ec95f-266d-44ea-9796-e7fc56e55fee,4ae3ca56-d5d8-4a99-9191-b2b3d7834108,f74c7855-407a-4989-9079-1e0e98ed1232,13.01.2007
38fef4e7-19d8-49b8-a35b-df7a71516640,677e0e19-cffe-4f96-9677-d52c716d3e6b,815baa9d-02cc-49ae-bf3e-0e8958712efb,30.07.2012
0f175a7a-cac7-485e-9fba-0f1c60b5845e,af03528c-54fc-412e-b7cf-1daa11a2781d,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,20.08.2002
d2b6bc6d-a540-49cd-9d57-01997e87a2f4,2d7ac269-c868-4871-a00d-35814d50e4b1,e089d826-6001-45ae-9c5f-0109c044c30b,12.01.2001
7edc3dc6-c213-4983-b119-67f26e3edba9,023333c5-1f38-4d48-8e8f-dbb9385d9d7d,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,09.09.2007
bd849612-6183-4469-985d-a28c089eeb49,5b1ba67a-5026-4f80-9e80-1087ef165a21,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,03.03.2011
8be5e832-c66d-41eb-8b02-3cd3ea7a2b8a,5d18ad86-0dd0-4e6f-9bbe-f91bc26a2141,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,22.12.2013
597ca914-2f2b-41aa-a5fe-b5f749412d08,c2f93476-5b01-4e3f-a1ce-635314c0cdec,b824de3c-cacf-4489-84ca-b7801cba3db7,30.11.2000
48d736de-5bf2-4756-a694-7e73546627a0,bdc85d34-3906-44b9-b037-0a045ebaf37b,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,16.04.1999
62b15e51-f253-494e-ab8c-3dec43408f00,3509e577-8f8a-4e3e-97da-b3a73cfcbf33,6240b294-5b27-4d32-b593-d0d73d57bce7,22.07.2003
3eae6112-23c8-4fb4-a864-e3966b61e832,60c0a323-9f44-4ba8-96ce-e615c33d75b8,3748229b-f545-4303-a4f0-bf39565f86f2,27.09.2013
309bda66-6931-4a42-977f-09318d77ec46,799ae971-6bb8-409e-9368-db37df7ce71c,710fbb15-7b65-40f3-99f6-a7e990cb4b53,04.10.1995
b543c592-c19c-4bf5-ad07-650ed487c0b6,a8fac60a-4093-4201-bc7a-8676a7365fb5,5cf08038-6c03-4d00-99ce-15c927bb71c0,13.04.2012
d5d744b0-966d-4914-9b7e-a4759e07f171,5b179642-8540-4d89-8de1-d832858d122d,c8b20b59-51b1-4f8b-a3eb-26e207287184,15.10.1998
0e892ff1-e95c-4103-9905-63fe8dfd8162,a4fbae3b-c99a-4586-9184-37880b2e646f,05d02e85-9789-441d-b28f-689c6511cf7e,19.05.1997
1b36f81c-4174-48e6-a80f-e46ed78368da,e5e9dfe8-e988-4aa5-9329-9b13949ae2a2,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,27.04.2002
79e2f218-4c75-4eee-a648-7e8b5d1f6807,dbbab9c8-1241-4893-bdeb-d44f8c6a23bc,a621843d-fee4-4f59-82b2-62a0cf74549f,01.02.2006
5d1a92e2-7406-48e8-88da-ad8e349b7924,06a82fe8-1996-4ef7-b30c-000e77612f76,26cc1c37-325f-473c-84cb-f3db7140369c,03.11.2005
abee8913-e459-486b-b232-2b24ff9afb61,9bc106f8-f5aa-4f99-a9d2-4726416284dc,52d36a44-a02a-4729-9ffc-9a1241623042,01.08.1993
215be9f8-b6cd-4848-97bf-1b1950295dd1,e38b57ee-d603-4622-b5d9-1ca2bf0fce48,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,19.12.2011
6bb91a7e-331f-4abf-9ee1-c683c3b898e1,3a94e9d2-5343-44d8-a150-1d6db70ff97c,f74c7855-407a-4989-9079-1e0e98ed1232,25.08.2003
c871c22c-3270-47cd-a7f4-31d32e72cfa7,27017c28-2a41-4f06-b9c5-72d4f29c6480,815baa9d-02cc-49ae-bf3e-0e8958712efb,30.12.2010
e4993258-b71f-4e92-92e7-ad2497e5d2a9,70bf75c5-7f92-4ffc-b56b-3b877f905798,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,11.07.2005
77ed2dea-73fa-45b7-9692-279d37dd20e5,513f79ce-d7fe-475c-bb85-1af0f776f7e7,e089d826-6001-45ae-9c5f-0109c044c30b,11.06.2000
8098c315-025a-4009-992a-6ebfb509f41b,0d6baf0b-1cd2-4abb-981e-33ca8f098e3c,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,22.11.2006
0955f424-61f6-4e7a-918e-11a3c90728e5,fb4a5b5c-9403-47fc-8662-717a089c648b,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,11.01.1997
2906d990-1137-48f7-94e3-6d2ef7d786c7,d8e9729f-605b-49ef-af05-2d7b89e56981,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,21.05.1994
30897c82-cda4-4c41-b7f7-9e6ca38cfafc,eb36e06e-f284-4701-b71c-52655206182f,b824de3c-cacf-4489-84ca-b7801cba3db7,19.05.2004
c789ba1b-504a-4661-97e2-0920eb6a3871,36d175e7-2b7e-465d-a228-ea570ca47181,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,30.06.2013
6decdaf4-0f1a-4859-8837-06257e4de0a9,6618e40b-08cb-4ca4-9a20-f0532eafe5b0,6240b294-5b27-4d32-b593-d0d73d57bce7,16.02.2013
62e91e46-280d-4ea4-9904-91f40ea355ee,de18bd35-653b-49ac-8a9f-8030eb03f947,3748229b-f545-4303-a4f0-bf39565f86f2,16.08.1994
e1a0da2e-296d-42c3-aef2-255e1c18ad04,0f338f2a-4c54-4db4-b778-e882c716ae2b,710fbb15-7b65-40f3-99f6-a7e990cb4b53,08.08.2009
83ffb189-debd-48f2-aba7-57e579722695,0c86024b-40cd-4879-9c56-f370521449ac,5cf08038-6c03-4d00-99ce-15c927bb71c0,28.08.2003
4fc00ac1-8bad-4d1c-ac4d-c3bf9809f081,39bf1c10-59f3-406c-8fbc-371abb147f29,c8b20b59-51b1-4f8b-a3eb-26e207287184,08.04.2009
344d736c-0c4d-45ae-a646-554b4e1173fd,7c702b3a-fba9-42f8-ab6c-4537e65dc44d,05d02e85-9789-441d-b28f-689c6511cf7e,06.09.2004
48a8b5d0-777b-4a7f-9baa-ca27fc654183,1d05e48e-9217-4951-9184-50cb7f6b8fbf,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,13.02.2000
dc7959a9-b83e-4c70-881d-c112f57f1553,a94a75a1-27f9-4148-935c-e1ec81efb6e5,a621843d-fee4-4f59-82b2-62a0cf74549f,19.05.1993
7ca91652-c491-43e2-bcf7-06ab08b1a537,944d44b1-b5e1-45d9-aeb8-a79228d00abd,26cc1c37-325f-473c-84cb-f3db7140369c,14.04.1994
a77172f0-8170-4bc8-adef-3d147ae43db2,94652b30-fccc-4684-ac55-ee9e8ad85570,52d36a44-a02a-4729-9ffc-9a1241623042,29.09.1998
0297be9d-bdba-479a-a92d-140a744415d0,c6f8785a-88ba-4156-a956-de0e27270876,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,28.12.2010
9b0587a2-0b44-4bea-ad31-9b4751961a3d,4c3fd939-9563-438f-a4d0-631a5f2de6bb,f74c7855-407a-4989-9079-1e0e98ed1232,12.01.1994
4dca7d76-d680-4141-8ca6-3aaadf105e25,0827fd25-5f23-4011-ac93-d4b9e4577d86,815baa9d-02cc-49ae-bf3e-0e8958712efb,26.04.2009
70c392b4-7828-494b-a9b3-2457a4a2d9c3,23fd63a7-b384-41ab-8c3f-f1582ffc0bf9,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,27.04.2013
498ac1c0-c5e5-4c1b-8fe9-f333d43e54cc,747056b3-307e-420a-a223-404075d6bd20,e089d826-6001-45ae-9c5f-0109c044c30b,04.05.2008
d326406a-d0e9-43e4-8ab1-41467ca16056,137a4e5b-10d2-49e6-9b9a-8de82f60e161,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,22.05.2001
710012f2-61ac-440b-9121-de2b3be98457,9b4dbad8-5b03-476d-a1e8-f3fb92479d59,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,10.01.2005
64813e65-92a0-450b-ac1e-467fb1009ec4,88913a9a-60e6-4e42-a19b-08ed62f62346,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,16.09.1998
3e13683a-2244-4648-977c-578e2efb98e1,a99755ed-29b5-4fac-ad4b-b1999ef95abe,b824de3c-cacf-4489-84ca-b7801cba3db7,07.06.2009
a6be7c67-e07e-4866-9463-2ad5e20a2178,f166b055-3dcd-401f-b56b-15ccc240a833,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,17.01.1999
2aa8916e-242d-4a54-b96c-4dbdbeb90695,3a59234e-8b17-4b4d-9add-74d436c95edd,6240b294-5b27-4d32-b593-d0d73d57bce7,19.04.1999
ba3004f1-dad1-466a-b737-f6ac20998c8e,a5fa3076-f1f4-420e-b697-c65ebf6720ac,3748229b-f545-4303-a4f0-bf39565f86f2,20.01.1995
911d1026-9396-4408-818a-8cf0bfe6662b,6aa3665e-8bd0-4af2-9b11-2de6b183b0b5,710fbb15-7b65-40f3-99f6-a7e990cb4b53,10.05.1994
d2cf4dd9-eefc-4efc-acab-130acbac35eb,df39315e-6e4b-4e3f-b2b8-4deb519e2a67,5cf08038-6c03-4d00-99ce-15c927bb71c0,25.02.2008
52cc49b2-94c6-4464-adbe-44e05a86522a,6b6c0fca-6dd4-49bf-b047-e259366ddebd,c8b20b59-51b1-4f8b-a3eb-26e207287184,17.09.2010
71db93d1-79c8-4f81-b30b-90f88d01a1ba,86ee9f27-afd3-45bb-8121-f7e920d4e0b9,05d02e85-9789-441d-b28f-689c6511cf7e,18.03.2013
b54690e2-6e2f-47ae-a958-7dbfeaa2dea6,7e1b2937-6594-4c8a-b8f7-ff5d5228784d,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,16.05.2012
e193c6f6-673e-48ea-92a2-0e53ddb608b5,3c3de399-b809-4fa4-8849-4092f227ad43,a621843d-fee4-4f59-82b2-62a0cf74549f,04.05.2011
47df004b-84d6-4123-960d-d7355e8083fc,65c97a36-cf0a-4f00-a335-49e5ac6f2a21,26cc1c37-325f-473c-84cb-f3db7140369c,23.02.2001
c60dd399-88f1-40ba-baee-5f92c21056ed,dc67a9ee-c805-4924-8162-d7cd6d492bf7,52d36a44-a02a-4729-9ffc-9a1241623042,02.06.1998
abf1d68c-5f91-4373-8973-96396715db32,50b4f454-873e-42b7-a249-136788d2ef68,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,08.06.2004
56cfaced-01cb-424c-bf75-da75cfb9e2f1,4374546d-db2e-47fd-8afc-c7c58862588c,f74c7855-407a-4989-9079-1e0e98ed1232,12.11.2003
704ab11c-b89a-4947-a2df-f7972fc9e56c,60f1928e-c1cd-4a66-8907-222273033f6d,815baa9d-02cc-49ae-bf3e-0e8958712efb,08.10.2013
807ef064-6512-4347-b4e3-ad3ef0f56d70,45515a24-fefe-4550-9300-956232d208f1,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,19.02.2001
110967a9-1b1f-434b-be21-d16cf62e7486,4f649ba9-4862-40ad-a794-2186baf0900f,e089d826-6001-45ae-9c5f-0109c044c30b,06.09.2005
a9a540a9-ec96-474b-96c0-e90f13362b48,09a9b818-9ec8-4306-b5ba-2f60f8391740,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,21.11.2006
